,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,1.16,10.02,0.79,0.35,2.45,0.00,0.00,0.00,0.00,2.16,1.51,0.00
Expenses,-0.01,0.86,9.14,0.61,0.51,1.93,0.22,0.17,0.15,0.17,2.68,1.66,0.27
Operating Profit,0.01,0.3,0.88,0.18,-0.16,0.52,-0.22,-0.17,-0.15,-0.17,-0.52,-0.15,-0.27
OPM %,,25.86,8.78,22.78,-45.71,21.22,,,,,-24.07,-9.93,
Other Income,0.01,0.02,0.13,0.01,0.01,0.01,0.01,0.00,0.00,0.00,-0.78,0.03,0.00
Interest,0.00,0.16,-0.09,0.05,0.05,0.05,0.05,0.02,0.04,0.03,0.05,0.05,0.07
Depreciation,0.25,0.25,0.22,0.21,0.21,0.21,0.22,0.19,0.19,0.19,0.22,0.21,0.21
Profit before tax,-0.23,-0.09,0.88,-0.07,-0.41,0.27,-0.48,-0.38,-0.38,-0.39,-1.57,-0.38,-0.55
Tax %,0.00,0.0,0.0,-14.29,-2.44,-11.11,0.00,-2.63,-50.00,0.00,0.0,0.0,0.00
Net Profit,-0.23,-0.09,0.88,-0.08,-0.43,0.3,-0.47,-0.38,-0.58,-0.39,-1.57,-0.38,-0.55
EPS in Rs,-0.15,-0.06,0.56,-0.05,-0.27,0.19,-0.30,-0.24,-0.37,-0.25,-0.99,-0.24,-0.35
