,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,53.23,69.13,103.0,73.79,56.35,122.53,59.9,49.24,51.95,78.3,110.43,22.94,22.63
Expenses,45.7,62.3,96.9,68.35,51.81,114.88,54.4,43.37,45.41,70.03,105.54,15.97,15.82
Operating Profit,7.53,6.83,6.1,5.44,4.54,7.65,5.5,5.87,6.54,8.27,4.89,6.97,6.81
OPM %,14.15,9.88,5.92,7.37,8.06,6.24,9.18,11.92,12.59,10.56,4.43,30.38,30.09
Other Income,0.29,0.22,1.74,0.04,0.12,0.23,0.74,0.05,0.07,0.01,1.1,0.12,0.04
Interest,5.57,4.02,4.08,3.34,2.72,7.84,3.32,3.26,4.67,6.15,3.57,4.44,4.63
Depreciation,1.47,1.47,1.49,1.47,1.57,1.58,1.58,2.07,2.07,2.07,2.2,2.16,2.16
Profit before tax,0.78,1.56,2.27,0.67,0.37,-1.54,1.34,0.59,-0.13,0.06,0.22,0.49,0.06
Tax %,-25.64,4.49,89.43,16.42,2.7,-3.25,250.0,23.73,7.69,116.67,140.91,34.69,-800.0
Net Profit,0.98,1.49,0.25,0.56,0.36,-1.6,-2.01,0.46,-0.12,-0.01,-0.09,0.32,0.54
EPS in Rs,0.35,0.53,0.09,0.2,0.13,-0.57,-0.72,0.16,-0.04,-0.0,-0.03,0.11,0.19
