,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.64,91.86,91.57,91.47,74.99,74.33,73.43,73.26,67.67
FIIs,0.24,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07
DIIs,0.46,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.12
Public,27.67,7.94,8.23,8.33,24.81,25.47,26.37,26.55,32.14
No. of Shareholders,6061.0,6006.0,6038.0,6011.0,6072.0,6135.0,6518.0,6490.0,6586.0
