,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,63.54,63.54,59.16,59.15,59.25,59.25,59.25,59.25
FIIs,1.86,0.07,0.13,0.07,0.07,0.11,0.07,0.07
DIIs,0.15,0.35,0.33,0.04,0.04,0.0,0.0,0.0
Government,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
Public,34.45,36.05,40.38,40.74,40.61,40.64,40.68,40.69
No. of Shareholders,15580.0,30124.0,33123.0,32348.0,29982.0,33142.0,32756.0,31851.0
