,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,93.0,111.0,114.0,71.0,89.0,120.0,156.0,158.0,116.0,111.0,160.0,145.0,146.0
Expenses,84.0,102.0,132.0,78.0,110.0,116.0,146.0,143.0,114.0,108.0,140.0,132.0,134.0
Operating Profit,9.0,9.0,-17.0,-7.0,-22.0,3.0,10.0,15.0,1.0,3.0,21.0,14.0,12.0
OPM %,9.0,8.0,-15.0,-10.0,-25.0,3.0,6.0,10.0,1.0,3.0,13.0,9.0,8.0
Other Income,3.0,1.0,-28.0,1.0,-89.0,1.0,-6.0,2.0,2.0,-3.0,-9.0,1.0,1.0
Interest,15.0,14.0,17.0,16.0,23.0,34.0,35.0,37.0,38.0,40.0,40.0,42.0,45.0
Depreciation,8.0,8.0,9.0,8.0,9.0,10.0,10.0,9.0,9.0,9.0,11.0,9.0,9.0
Profit before tax,-13.0,-12.0,-71.0,-31.0,-143.0,-39.0,-41.0,-28.0,-44.0,-48.0,-41.0,-37.0,-41.0
Tax %,5.0,4.0,3.0,2.0,-13.0,-1.0,35.0,0.0,0.0,0.0,-77.0,0.0,0.0
Net Profit,-12.0,-12.0,-69.0,-30.0,-161.0,-40.0,-27.0,-28.0,-44.0,-48.0,-72.0,-37.0,-41.0
EPS in Rs,-0.84,-0.81,-5.15,-2.2,-10.2,-2.63,-1.75,-2.1,-2.77,-2.51,-4.31,-2.32,-2.54
