,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,31.0,32,38,43,56,56,49,56,54,43,46
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,31.0,32,38,43,56,56,49,56,54,43,46
Working Capital Days,2.0,-0,3,15,19,16,17,24,14,0,6
ROCE %,,52,30,19,20,25,28,15,8,6,7
