,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,17.6,20.53,12.81,20.67,18.77,19.04,17.17,23.43,23.28,20.0,16.94,19.36,19.16
Expenses,14.5,16.62,13.27,16.31,14.52,17.12,16.58,18.59,19.93,16.88,14.48,14.46,14.93
Operating Profit,3.1,3.91,-0.46,4.36,4.25,1.92,0.59,4.84,3.35,3.12,2.46,4.9,4.23
OPM %,17.61,19.05,-3.59,21.09,22.64,10.08,3.44,20.66,14.39,15.6,14.52,25.31,22.08
Other Income,1.52,2.45,1.15,1.55,1.81,0.77,1.25,0.28,1.29,1.67,1.67,1.97,1.49
Interest,0.02,0.02,-0.01,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03
Depreciation,0.78,0.89,1.21,0.88,0.88,0.87,0.87,0.87,0.89,1.01,0.88,0.88,0.89
Profit before tax,3.82,5.45,-0.51,5.0,5.15,1.79,0.94,4.23,3.72,3.75,3.22,5.96,4.8
Tax %,21.2,15.05,47.06,18.6,16.12,22.35,45.74,18.2,19.35,24.53,12.42,18.79,19.17
Net Profit,3.01,4.63,-0.27,4.07,4.33,1.39,0.51,3.46,3.0,2.84,2.82,4.84,3.89
EPS in Rs,6.02,9.27,-0.54,8.15,8.67,2.78,1.02,6.92,6.0,5.68,5.64,9.69,7.79
