,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,20,-5,54,31,35,16,34
Cash from Investing Activity,,,-8,-17,-33,-30,-14,-59,-152
Cash from Financing Activity,,,-10,15,-20,-1,-21,42,118
Net Cash Flow,,,2,-7,0,0,0,-1,0
