,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,88.0,92.0,107.0,132.0,134.0,164.0,184.0,183.0,191.0,149.0,148.0,152.0,139.0
Expenses,76.0,82.0,91.0,112.0,112.0,138.0,158.0,153.0,156.0,128.0,123.0,127.0,118.0
Operating Profit,12.0,10.0,16.0,20.0,22.0,26.0,25.0,31.0,35.0,21.0,24.0,25.0,21.0
OPM %,13.0,11.0,15.0,15.0,17.0,16.0,14.0,17.0,18.0,14.0,17.0,17.0,15.0
Other Income,1.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0
Interest,5.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
Depreciation,3.0,3.0,3.0,3.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
Profit before tax,5.0,9.0,13.0,15.0,18.0,18.0,20.0,26.0,27.0,15.0,18.0,20.0,16.0
Tax %,39.0,27.0,30.0,29.0,24.0,20.0,31.0,21.0,22.0,46.0,21.0,26.0,23.0
Net Profit,3.0,6.0,9.0,11.0,14.0,15.0,14.0,21.0,21.0,8.0,14.0,15.0,12.0
EPS in Rs,2.9,5.84,8.35,10.01,12.6,12.77,11.87,18.06,18.8,7.28,12.26,12.76,10.47
