,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,55.0,66.0,62.0,112.0,107.0,95.0,80.0,94.0,91.0,89.0,80.0,97.0,105.0
Expenses,45.0,50.0,50.0,72.0,84.0,78.0,65.0,74.0,70.0,74.0,70.0,75.0,92.0
Operating Profit,10.0,15.0,12.0,40.0,23.0,17.0,14.0,20.0,21.0,15.0,10.0,22.0,12.0
OPM %,18.0,23.0,20.0,36.0,22.0,18.0,18.0,22.0,23.0,17.0,13.0,22.0,12.0
Other Income,5.0,4.0,2.0,5.0,4.0,4.0,4.0,6.0,6.0,7.0,5.0,6.0,7.0
Interest,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
Depreciation,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
Profit before tax,9.0,14.0,9.0,40.0,23.0,17.0,14.0,22.0,23.0,18.0,10.0,23.0,14.0
Tax %,5.0,15.0,13.0,23.0,18.0,28.0,31.0,21.0,21.0,24.0,18.0,19.0,19.0
Net Profit,8.0,12.0,8.0,31.0,19.0,12.0,10.0,17.0,18.0,13.0,8.0,18.0,11.0
EPS in Rs,0.88,1.28,0.88,3.39,2.1,1.35,1.08,1.89,1.93,1.45,0.91,1.98,1.23
