,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,8,9,9,9,9,9,9,9,9,9
Reserves,50,43,48,51,66,143,160,149,174,209,278,330,355
Borrowings,151,155,148,140,128,82,80,82,100,87,80,92,95
Other Liabilities,71,65,79,77,73,54,56,74,67,65,61,82,90
Total Liabilities,280,272,284,277,275,289,305,314,350,371,428,514,548
Fixed Assets,134,124,121,122,117,124,126,123,116,133,144,162,166
CWIP,7,11,12,4,6,9,2,2,8,2,3,3,3
Investments,1,4,4,5,6,23,24,27,35,45,56,70,80
Other Assets,139,134,147,146,146,133,153,162,191,191,225,279,300
Total Assets,280,272,284,277,275,289,305,314,350,371,428,514,548
