,2015-03-01,2016-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-102,-97,-83,-282,-364,29,-1568,-299
Cash from Investing Activity,-15,-244,-434,375,79,-1202,-2125,46
Cash from Financing Activity,119,315,513,-23,1031,759,3621,-43
Net Cash Flow,2,-27,-5,69,746,-415,-71,-295
