,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,551.08,4432.14,519.56,14502.67,-36195.83,0.00,0.00,0.00,,,,
Inventory Days,395.61,553.94,0.00,0.00,0.00,,,,,,,
Days Payable,211.94,322.06,,,,,,,,,,
Cash Conversion Cycle,734.76,4664.03,519.56,14502.67,-36195.83,0.00,0.00,0.00,,,,
Working Capital Days,807.83,6756.22,691.58,19101.67,47328.33,310.10,438.37,2577.81,,,,
ROCE %,1.21,-9.88,24.13,-0.99,-3.44,23.83,-3.33,2.95,-0.46,-2.42,-2.27,-3.03
