,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,372.0,463.0,532.0,457.0,469.0,515.0,502.0,379.0,559.0,540.0,545.0,388.0,435.0
Expenses,302.0,372.0,423.0,361.0,378.0,422.0,441.0,356.0,489.0,466.0,457.0,338.0,377.0
Operating Profit,70.0,91.0,109.0,96.0,91.0,93.0,61.0,23.0,70.0,75.0,88.0,50.0,58.0
OPM %,19.0,20.0,21.0,21.0,19.0,18.0,12.0,6.0,12.0,14.0,16.0,13.0,13.0
Other Income,1.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0
Interest,8.0,8.0,10.0,8.0,8.0,7.0,8.0,11.0,11.0,13.0,13.0,14.0,13.0
Depreciation,21.0,22.0,22.0,23.0,24.0,25.0,24.0,26.0,27.0,28.0,27.0,28.0,29.0
Profit before tax,41.0,62.0,81.0,68.0,60.0,62.0,29.0,-12.0,33.0,36.0,49.0,10.0,17.0
Tax %,34.0,35.0,37.0,26.0,26.0,27.0,28.0,25.0,24.0,26.0,26.0,29.0,25.0
Net Profit,27.0,40.0,51.0,51.0,44.0,45.0,21.0,-9.0,25.0,26.0,36.0,7.0,13.0
EPS in Rs,2.19,3.27,4.13,4.1,3.57,3.67,1.68,-0.72,2.01,2.14,2.92,0.56,1.02
