,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16,16,16,16,16,16,16,25,25,25,25,25,25
Reserves,414,434,488,516,547,589,653,732,792,909,1043,1109,1121
Borrowings,533,584,546,547,505,598,635,661,646,610,675,748,773
Other Liabilities,169,157,219,212,206,177,237,268,306,370,470,504,472
Total Liabilities,1132,1191,1270,1292,1275,1379,1542,1686,1768,1913,2213,2385,2391
Fixed Assets,639,660,644,639,623,668,634,713,735,713,879,948,929
CWIP,76,49,61,62,66,63,118,79,161,254,295,412,506
Investments,3,3,3,3,3,4,3,1,1,1,11,5,5
Other Assets,414,479,562,588,583,645,788,893,871,946,1028,1020,950
Total Assets,1132,1191,1270,1292,1275,1379,1542,1686,1768,1913,2213,2385,2391
