,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,43.3,43.3,43.3,43.3,43.31,43.31,43.31,43.31,29.68
Public,56.7,56.7,56.7,56.7,56.7,56.7,56.69,56.69,70.32
No. of Shareholders,630.0,630.0,637.0,20124.0,17946.0,17025.0,15969.0,15501.0,14728.0
