,2008-03-01,2009-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,20.89,16.74,,,212048.02,,
Inventory Days,83.42,42.72,,,1150.54,,
Days Payable,0.0,-0.0,,,5157.61,,
Cash Conversion Cycle,104.31,59.46,,,208040.96,,
Working Capital Days,69.83,42.69,,,191404.3,,
ROCE %,,21.06,,,,-2.49,-2.03
