,2008-03-01,2009-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,55.19,85.49,157.98,51.26,2.48,-1.14,1.2
Cash from Investing Activity,-53.94,-8.93,29.63,66.5,-1.44,1.44,0.02
Cash from Financing Activity,5.29,-39.1,-186.43,-125.79,-0.28,-0.65,-0.79
Net Cash Flow,6.54,37.46,1.19,-8.03,0.77,-0.35,0.43
