,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,218.0,222,105,173,187,182,269,194,216
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,218.0,222,105,173,187,182,269,194,216
Working Capital Days,146.0,157,58,191,195,212,210,172,221
ROCE %,,-15,-6,9,24,40,32,28,16
