,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.51,13.74,30.52,13.78,17.26,18.15,33.81,16.99,21.01,20.85,33.34,23.6,32.61
Expenses,11.82,12.12,15.94,11.22,12.63,12.47,21.93,14.88,15.05,16.5,28.37,19.35,25.72
Operating Profit,3.69,1.62,14.58,2.56,4.63,5.68,11.88,2.11,5.96,4.35,4.97,4.25,6.89
OPM %,23.79,11.79,47.77,18.58,26.83,31.29,35.14,12.42,28.37,20.86,14.91,18.01,21.13
Other Income,0.24,0.43,0.42,0.47,0.07,0.18,0.24,0.26,0.15,0.3,0.52,0.35,0.18
Interest,0.13,0.21,0.12,0.13,0.27,0.06,-0.02,0.12,0.01,0.07,0.03,0.14,0.09
Depreciation,0.12,0.14,0.25,0.31,0.22,0.32,0.15,0.26,0.35,0.46,0.48,0.37,0.39
Profit before tax,3.68,1.7,14.63,2.59,4.21,5.48,11.99,1.99,5.75,4.12,4.98,4.09,6.59
Tax %,14.95,24.71,18.39,26.64,19.71,24.09,19.6,34.17,22.96,16.26,8.43,22.0,21.85
Net Profit,3.13,1.29,11.94,1.91,3.37,4.15,9.64,1.31,4.43,3.45,4.55,3.18,5.15
EPS in Rs,1.4,0.58,5.32,0.85,1.5,1.85,4.29,0.58,1.97,1.54,1.94,1.36,2.19
