,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,12,12,12,12,13,13,14
Reserves,152,176,191,187,172,145,201,226,285,242,248,258,365
Borrowings,205,185,229,208,192,236,143,150,165,140,102,96,32
Other Liabilities,72,79,67,74,76,49,62,91,56,74,66,97,63
Total Liabilities,439,451,497,480,451,441,418,479,518,468,429,464,474
Fixed Assets,168,191,211,199,198,233,231,233,260,291,255,250,260
CWIP,13,9,1,0,5,4,1,2,50,9,4,11,8
Investments,0,0,0,0,0,0,0,0,0,0,0,1,3
Other Assets,258,250,285,281,249,205,186,244,208,168,169,202,204
Total Assets,439,451,497,480,451,441,418,479,518,468,429,464,474
