,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.24,2.99,2.51,2.48,5.99,9.06,7.72,7.8,2.8,3.59,3.08,1.22,3.49
Expenses,4.48,2.63,3.6,1.29,6.32,6.9,8.76,8.47,1.61,3.53,4.85,-0.21,2.1
Operating Profit,-0.24,0.36,-1.09,1.19,-0.33,2.16,-1.04,-0.67,1.19,0.06,-1.77,1.43,1.39
OPM %,-5.66,12.04,-43.43,47.98,-5.51,23.84,-13.47,-8.59,42.5,1.67,-57.47,117.21,39.83
Other Income,0.02,0.0,0.02,0.0,0.0,0.02,0.12,0.0,0.0,0.01,0.26,0.0,0.01
Interest,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0
Depreciation,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03
Profit before tax,-0.22,0.36,-1.08,1.18,-0.35,2.16,-0.94,-0.69,1.16,0.05,-1.53,1.37,1.37
Tax %,0.0,0.0,-106.48,0.0,0.0,0.0,-58.51,0.0,0.0,0.0,0.65,0.0,0.0
Net Profit,-0.22,0.36,-2.24,1.18,-0.35,2.16,-1.48,-0.69,1.16,0.05,-1.52,1.37,1.38
EPS in Rs,-0.09,0.15,-0.93,0.49,-0.15,0.9,-0.62,-0.29,0.48,0.02,-0.63,0.57,0.58
