,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14
Public,79.86,79.86,79.86,79.86,79.86,79.86,79.87,79.88
No. of Shareholders,480.0,503.0,6596.0,6343.0,5992.0,6487.0,6567.0,6394.0
