,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13.27,13.27,4.91,4.91,4.91,4.91,4.91,4.91,4.91,4.91,4.91,4.91,4.91
Reserves,30.13,14.58,9.22,8.99,4.79,-7.59,-11.11,-14.18,-15.62,-16.0,-14.28,-14.59,-14.75
Borrowings,85.85,96.92,22.71,36.02,36.38,37.6,37.25,36.79,30.32,28.97,22.88,23.57,20.98
Other Liabilities,51.02,65.1,21.88,8.14,10.63,14.45,10.81,12.4,18.07,21.49,26.16,22.17,21.12
Total Liabilities,180.27,189.87,58.72,58.06,56.71,49.37,41.86,39.92,37.68,39.37,39.67,36.06,32.26
Fixed Assets,76.71,80.59,33.86,31.61,30.9,33.01,31.13,29.31,26.42,25.26,24.87,23.52,22.55
CWIP,4.77,17.13,0.0,0.95,3.65,0.04,0.04,0.04,0.04,0.04,0.1,0.0,0.0
Investments,0.05,0.05,0.05,0.62,0.62,0.11,0.09,0.08,0.06,0.14,0.2,0.14,0.19
Other Assets,98.74,92.1,24.81,24.88,21.54,16.21,10.6,10.49,11.16,13.93,14.5,12.4,9.52
Total Assets,180.27,189.87,58.72,58.06,56.71,49.37,41.86,39.92,37.68,39.37,39.67,36.06,32.26
