,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2.24,2.24,2.24,4.47
Reserves,0.0,0.14,2.7,1.99
Borrowings,17.75,17.97,16.45,15.37
Other Liabilities,3.88,4.62,5.99,6.68
Total Liabilities,23.87,24.97,27.38,28.51
Fixed Assets,3.55,4.64,3.8,3.52
CWIP,1.34,2.69,3.74,3.98
Investments,0.0,0.0,0.0,0.0
Other Assets,18.98,17.64,19.84,21.01
Total Assets,23.87,24.97,27.38,28.51
