,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.35,4.52,5.45
Cash from Investing Activity,-1.04,-3.06,-0.99
Cash from Financing Activity,1.08,-1.96,-4.15
Net Cash Flow,1.38,-0.49,0.31
