,2012-06-01,2013-06-01,2014-06-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.45,5.45,6.26,6.26,6.26,6.26,6.26,6.26,7.89,7.89,7.89,7.89,7.08
Reserves,7.28,7.48,7.21,7.31,7.69,1.45,0.8,-0.43,0.97,0.6000000000000001,0.28,0.73,0.54
Borrowings,0.58,0.55,0.28,0.27,0.24,0.2,0.15,0.81,0.43,0.0,0.66,0.67,0.0
Other Liabilities,6.76,12.67,13.93,14.28,13.36,12.13,12.22,11.8,2.56,3.29,2.66,2.29,9.88
Total Liabilities,20.07,26.15,27.68,28.12,27.55,20.04,19.43,18.44,11.85,11.78,11.49,11.58,18.31
Fixed Assets,8.56,14.44,15.18,18.57,17.77,10.73,10.13,2.23,1.93,1.6800000000000002,1.48,1.27,1.17
CWIP,7.14,2.84,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0
Other Assets,4.37,8.87,9.19,9.55,9.78,9.31,9.3,9.97,9.92,10.1,10.01,10.31,17.14
Total Assets,20.07,26.15,27.68,28.12,27.55,20.04,19.43,18.44,11.85,11.78,11.49,11.58,18.31
