,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,23.68,23.68,24.75,24.75,24.75,24.75,24.75,24.75
Public,76.32,76.32,75.25,75.25,75.25,75.25,75.25,75.25
No. of Shareholders,51.0,50.0,67.0,64.0,92.0,315.0,496.0,533.0
