,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.01,0.19,0.6000000000000001,0.98,2.51,-6.48,1.55,1.76,2.87,0.95,-4.24
Cash from Investing Activity,-0.39,-0.02,-2.23,-2.2,-6.29,-1.4,0.12,0.29,-1.43,0.61,2.93
Cash from Financing Activity,0.36,-0.09,1.6800000000000002,1.86,4.53,7.53,-2.36,-2.15,-0.6000000000000001,-2.6,1.11
Net Cash Flow,-0.01,0.07,0.05,0.63,0.74,-0.36,-0.6900000000000001,-0.1,0.85,-1.04,-0.2
