,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,66.22,66.22,66.16,66.16,66.16,66.16,66.15,66.15
Public,33.77,33.77,33.84,33.84,33.84,33.84,33.84,33.84
No. of Shareholders,12508.0,12317.0,11879.0,11585.0,11043.0,11199.0,11374.0,11296.0
