,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,0.3,0.3,0.3
Reserves,1.72,2.29,2.33,2.44,-10.1,-10.09,-10.05,-10.07,-10.49,-10.71,-0.31,-0.42,-0.44
Borrowings,0.0,1.26,4.28,4.97,6.15,6.83,7.49,7.53,6.5600000000000005,2.02,0.0,0.13,0.15
Other Liabilities,2.0,4.65,3.56,2.54,4.61,5.57,8.19,4.12,3.81,2.59,0.02,0.04,0.04
Total Liabilities,7.32,18.8,20.77,20.55,11.26,12.91,16.23,12.18,10.48,4.5,0.01,0.05,0.05
Fixed Assets,0.07,3.78,4.75,6.65,0.48,0.44,0.45,0.75,0.62,0.43,0.0,0.0,0.0
CWIP,4.06,4.06,3.08,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.6900000000000001,4.28,4.32,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,2.5,6.68,8.62,7.74,10.78,12.47,15.78,11.43,9.86,4.07,0.01,0.05,0.05
Total Assets,7.32,18.8,20.77,20.55,11.26,12.91,16.23,12.18,10.48,4.5,0.01,0.05,0.05
