,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,46,46,46,9,9,25,26,31,32,32,32,33,36
Reserves,-36,-44,-52,-22,-34,19,12,50,31,21,33,80,170
Borrowings,3,9,13,16,26,32,55,44,62,63,68,72,76
Other Liabilities,2,3,8,9,10,11,33,59,36,37,29,30,97
Total Liabilities,14,15,15,13,11,87,126,184,161,154,162,215,379
Fixed Assets,3,3,2,0,0,32,48,105,96,91,94,110,249
CWIP,0,0,0,0,0,14,10,2,3,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,11,12,13,13,11,40,67,77,61,62,68,105,129
Total Assets,14,15,15,13,11,87,126,184,161,154,162,215,379
