,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,8,8,8,15,15,15,15,15,15,15
Reserves,139,166,213,213,238,274,307,362,310,366,451,492,503
Borrowings,258,307,381,258,273,414,556,445,182,166,149,87,115
Other Liabilities,135,100,156,103,136,115,157,198,113,131,170,167,158
Total Liabilities,539,581,757,581,654,811,1036,1020,621,678,785,761,790
Fixed Assets,201,221,221,231,228,221,219,221,225,217,228,233,229
CWIP,12,16,15,6,7,3,4,2,18,19,12,36,58
Investments,1,0,0,0,0,11,11,12,10,11,11,12,12
Other Assets,325,344,520,343,419,577,802,784,367,431,534,481,492
Total Assets,539,581,757,581,654,811,1036,1020,621,678,785,761,790
