,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13.7,13.7,13.7,13.7,13.7
Reserves,20.09,20.9,21.07,21.31,21.32
Borrowings,0.5,0.56,41.64,109.06,139.84
Other Liabilities,0.18,0.21,22.11,75.86,101.12
Total Liabilities,34.47,35.37,98.52,219.93,275.98
Fixed Assets,0.02,0.02,0.14,0.31,0.37
CWIP,0.0,0.0,0.0,2.31,3.3
Investments,27.98,27.03,0.66,3.02,7.72
Other Assets,6.47,8.32,97.72,214.29,264.59
Total Assets,34.47,35.37,98.52,219.93,275.98
