,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-2.24,3.3,-63.95,-59.56
Cash from Investing Activity,2.02,-3.35,29.98,-4.52
Cash from Financing Activity,0.22,0.03,38.52,60.38
Net Cash Flow,0.0,-0.01,4.55,-3.71
