,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.99,72.99,72.99,72.77,73.57,73.57,73.56
Public,27.01,27.01,27.01,27.23,26.43,26.43,26.44
No. of Shareholders,147.0,92.0,94.0,98.0,262.0,236.0,285.0
