,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,99.0,92,79,60,69,79,67
Inventory Days,113.0,85,77,130,206,172,234
Days Payable,121.0,112,110,130,145,91,130
Cash Conversion Cycle,91.0,64,45,61,130,160,171
Working Capital Days,119.0,97,96,49,94,132,181
ROCE %,,14,37,50,60,43,19
