,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,2,2,12,13.0
Reserves,45,58,87,525,520.0
Preference Capital,36,39,39,38,
Borrowings,239,277,279,304,136.0
Other Liabilities,164,175,222,340,155.0
Total Liabilities,450,512,589,1180,824.0
Fixed Assets,99,104,114,128,130.0
CWIP,3,0,2,15,12.0
Investments,2,0,0,0,114.0
Other Assets,346,408,473,1038,568.0
Total Assets,450,512,589,1180,824.0
