,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,75.0,75.0,75.0,75.0,75.0,75.0,75.0,70.82,56.59
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91
DIIs,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.19
Public,24.67,24.68,24.68,24.68,24.68,24.68,24.68,28.86,36.32
No. of Shareholders,5854.0,5822.0,5807.0,5803.0,5799.0,5782.0,5773.0,5962.0,6091.0
