,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,18.3,18.31,27.75,27.74,23.02,17.32,22.85,30.91,26.72,13.46,28.62,24.48,24.93
Expenses,16.63,17.29,26.85,25.97,21.21,16.07,22.25,30.24,26.22,15.34,29.46,23.92,24.48
Operating Profit,1.67,1.02,0.9,1.77,1.81,1.25,0.6,0.67,0.5,-1.88,-0.84,0.56,0.45
OPM %,9.13,5.57,3.24,6.38,7.86,7.22,2.63,2.17,1.87,-13.97,-2.94,2.29,1.81
Other Income,0.06,0.04,0.23,0.04,0.07,0.25,0.74,0.4,0.36,0.27,-0.45,0.04,0.06
Interest,0.12,0.44,0.67,0.57,0.83,0.79,1.17,1.52,1.42,1.31,0.49,1.59,1.3
Depreciation,0.2,0.2,0.2,0.2,0.21,0.22,0.79,1.28,1.32,1.32,1.35,1.35,1.37
Profit before tax,1.41,0.42,0.26,1.04,0.84,0.49,-0.62,-1.73,-1.88,-4.24,-3.13,-2.34,-2.16
Tax %,25.53,26.19,46.15,25.0,23.81,22.45,17.74,-4.05,-11.7,4.95,5.75,0.0,0.0
Net Profit,1.05,0.31,0.13,0.78,0.65,0.38,-0.51,-1.8,-2.1,-4.03,-2.95,-2.34,-2.16
EPS in Rs,1.27,0.37,0.16,0.94,0.78,0.53,-0.61,-2.16,-2.52,-4.83,-3.54,-2.81,-2.59
