,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.26,3.26,3.26,3.26,3.26,3.26,4.88,6.5,6.5,6.5,6.5,6.5,6.5
Reserves,-48.62,-49.79,-42.79,-40.16,-36.89,-32.02,-22.11,-16.83,-17.14,-16.83,-7.05,-4.34,-4.62
Borrowings,34.97,29.72,26.81,30.69,31.94,29.96,27.83,15.83,13.41,12.04,7.5,5.75,5.25
Other Liabilities,31.0,38.85,30.21,24.23,21.53,27.37,23.52,18.38,21.3,12.99,10.61,5.23,5.04
Total Liabilities,20.61,22.04,17.49,18.02,19.84,28.57,34.12,23.88,24.07,14.7,17.56,13.14,12.17
Fixed Assets,13.45,11.88,10.44,10.41,10.76,8.95,9.25,8.96,8.59,2.59,6.22,5.49,5.45
CWIP,0.01,0.0,0.17,0.18,0.14,0.75,0.0,0.05,0.11,1.95,0.0,0.0,0.0
Investments,0.01,0.01,0.01,0.01,0.01,0.03,0.09,0.11,0.1,0.1,0.1,0.11,0.11
Other Assets,7.14,10.15,6.87,7.42,8.93,18.84,24.78,14.76,15.27,10.06,11.24,7.54,6.61
Total Assets,20.61,22.04,17.49,18.02,19.84,28.57,34.12,23.88,24.07,14.7,17.56,13.14,12.17
