,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6.1,5.33,5.05,2.32,3.22,3.2,5.32,4.01,4.37,3.71,3.39,3.25,2.25
Expenses,5.51,4.97,7.45,2.32,3.14,3.22,6.4,3.84,4.34,3.65,3.46,3.54,2.38
Operating Profit,0.59,0.36,-2.4,0.0,0.08,-0.02,-1.08,0.17,0.03,0.06,-0.07,-0.29,-0.13
OPM %,9.67,6.75,-47.52,0.0,2.48,-0.62,-20.3,4.24,0.69,1.62,-2.06,-8.92,-5.78
Other Income,0.01,0.03,2.4,11.16,0.01,0.0,0.11,0.02,0.06,3.11,0.01,0.1,0.04
Interest,0.13,0.16,0.17,0.08,0.05,0.03,0.05,0.02,0.04,0.01,0.02,0.0,0.0
Depreciation,0.32,0.25,0.22,0.08,0.04,0.05,0.09,0.06,0.08,0.06,0.02,0.02,0.02
Profit before tax,0.15,-0.02,-0.39,11.0,0.00,-0.1,-1.11,0.11,-0.03,3.1,-0.1,-0.21,-0.11
Tax %,0.0,0.0,-15.38,0.91,,0.0,9.01,27.27,0.0,8.06,-50.0,0.0,0.0
Net Profit,0.15,-0.02,-0.45,10.9,0.00,-0.1,-1.01,0.08,-0.03,2.85,-0.14,-0.21,-0.11
EPS in Rs,0.23,-0.03,-0.69,16.76,0.00,-0.15,-1.55,0.12,-0.05,4.38,-0.22,-0.32,-0.17
