,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,18,18,22,22,22,22,22,22,22,44,44
Reserves,10,14,51,54,69,80,84,95,108,127,183,285,305
Borrowings,11,33,10,9,18,34,36,26,40,70,164,323,287
Other Liabilities,25,15,10,13,4,14,11,16,19,45,70,92,160
Total Liabilities,58,73,88,94,113,149,153,160,189,264,439,743,795
Fixed Assets,39,40,63,59,88,94,102,93,83,85,153,203,197
CWIP,0,0,4,6,0,9,9,9,31,75,2,0,32
Investments,1,1,1,1,1,0,0,0,0,0,0,0,0
Other Assets,18,31,20,27,24,46,42,58,75,104,283,540,566
Total Assets,58,73,88,94,113,149,153,160,189,264,439,743,795
