,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,3
Reserves,14,17,21,30,41,56,69,89,98,152,203,222,240
Borrowings,10,13,17,13,14,23,27,27,28,16,30,32,27
Other Liabilities,10,14,15,21,19,20,31,23,26,34,41,30,52
Total Liabilities,37,47,56,67,78,102,129,142,156,206,278,288,322
Fixed Assets,10,18,19,17,24,25,56,61,61,58,59,59,58
CWIP,5,0,0,1,2,16,3,0,0,1,6,26,33
Investments,2,0,0,2,3,6,6,9,14,33,32,43,51
Other Assets,21,30,37,46,49,55,63,73,80,115,180,159,180
Total Assets,37,47,56,67,78,102,129,142,156,206,278,288,322
