,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,49.17,44.16,41.92,42.26,42.62,44.7,45.68,49.61
FIIs,5.69,3.58,4.58,5.36,5.54,1.84,1.6,1.61
DIIs,0.66,0.31,0.28,0.49,0.21,0.19,0.23,0.04
Government,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Public,44.48,51.25,53.21,51.88,51.63,53.27,52.48,48.72
No. of Shareholders,30369.0,27485.0,26895.0,25771.0,35402.0,40643.0,37549.0,34330.0
