,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,9,9
Reserves,22,23,24,25,28,32,38,45,38,34,41,53,52
Borrowings,12,14,18,15,8,1,1,2,1,1,1,2,1
Other Liabilities,16,15,17,15,17,19,23,20,19,20,24,25,35
Total Liabilities,59,61,68,64,63,61,71,76,68,64,75,90,97
Fixed Assets,47,48,59,56,53,50,51,49,47,44,43,43,44
CWIP,2,3,1,1,1,1,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,19,11,12,25,33,38
Other Assets,10,10,9,7,9,10,20,8,9,8,7,14,15
Total Assets,59,61,68,64,63,61,71,76,68,64,75,90,97
