,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,12.24,15.22,1.83,5.73,25.1,18.68,22.87,16.33,29.0,30.44,23.32,17.25
Expenses,4.28,9.43,10.75,6.72,7.59,13.55,12.68,13.49,12.89,17.25,15.83,16.9,16.88
Operating Profit,-4.28,2.81,4.47,-4.89,-1.86,11.55,6.0,9.38,3.44,11.75,14.61,6.42,0.37
OPM %,,22.96,29.37,-267.21,-32.46,46.02,32.12,41.01,21.07,40.52,48.0,27.53,2.14
Other Income,0.10,0.1,0.31,0.27,0.06,0.18,0.36,0.29,0.42,0.74,0.54,0.62,0.68
Interest,0.03,0.03,0.09,0.02,0.02,0.01,0.02,0.02,0.05,0.06,0.05,0.03,0.03
Depreciation,0.83,0.8,0.78,0.78,0.76,0.68,0.66,0.64,0.64,0.64,0.7,0.79,0.82
Profit before tax,-5.04,2.08,3.91,-5.42,-2.58,11.04,5.68,9.01,3.17,11.79,14.4,6.22,0.2
Tax %,24.40,22.12,27.11,24.91,24.03,32.43,10.74,25.19,31.23,25.78,24.03,25.88,-125.0
Net Profit,-3.81,1.61,2.85,-4.07,-1.96,7.46,5.07,6.75,2.18,8.75,10.93,4.61,0.45
EPS in Rs,-0.82,0.35,0.62,-0.88,-0.42,1.61,1.1,1.46,0.47,1.89,2.36,1.0,0.1
