,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Promoters,72.97,58.3,58.3,58.3,58.3,58.3,58.3
Public,27.03,41.7,41.7,41.7,41.7,41.7,41.7
No. of Shareholders,213.0,769.0,927.0,988.0,1038.0,2368.0,2667.0
