,2022-04-01,2022-09-01,2023-03-01,2023-06-01,2023-09-01
Promoters,66.32,66.32,66.32,66.32,59.08
FIIs,0.0,0.0,7.11,7.11,6.58
Public,33.68,33.68,26.58,26.57,34.34
No. of Shareholders,143.0,96.0,54.0,58.0,152.0
