,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,-0.4,-0.39,0.76,1.13,-2.47
Cash from Investing Activity,,,0.0,0.0,0.0,-0.07,0.08
Cash from Financing Activity,,,0.45,0.36,-0.77,0.58,2.38
Net Cash Flow,,,0.05,-0.04,-0.01,1.64,-0.01
