,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,547.5,,382.16,714.13,151.96,196.01,523.97
Inventory Days,0.0,,7.56,9.66,0.00,4.16,8.84
Days Payable,,,379.33,680.69,,83.46,508.14
Cash Conversion Cycle,547.5,,10.39,43.1,151.96,116.71,24.67
Working Capital Days,136.88,,21.06,43.0,10.26,7.21,62.09
ROCE %,,0.00,40.62,-13.61,60.16,92.38,-2.28
