,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.4,70.68,70.68,70.68,70.68,70.68,70.68,70.68
FIIs,0.01,0.0,0.16,0.04,0.06,0.12,0.17,0.32
DIIs,1.34,1.16,0.94,0.82,0.78,0.77,0.77,0.52
Public,25.25,28.16,28.22,28.46,28.48,28.43,28.38,28.47
No. of Shareholders,44497.0,40051.0,40545.0,41107.0,41572.0,44371.0,41947.0,43992.0
