,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,11.01,10.93,10.03,10.27,8.52,8.71,12.32,11.2,14.14,15.11,20.44,20.96,21.23
Expenses,10.06,9.88,8.72,9.01,8.12,6.95,10.64,9.22,11.9,12.6,16.84,17.17,17.33
Operating Profit,0.95,1.05,1.31,1.26,0.4,1.76,1.68,1.98,2.24,2.51,3.6,3.79,3.9
OPM %,8.63,9.61,13.06,12.27,4.69,20.21,13.64,17.68,15.84,16.61,17.61,18.08,18.37
Other Income,0.08,0.0,0.06,0.09,1.12,0.06,0.05,0.04,0.05,0.14,0.11,0.0,0.08
Interest,0.46,0.56,0.63,0.48,0.55,0.5,0.59,0.61,0.53,0.63,0.83,0.77,0.89
Depreciation,0.05,0.04,0.05,0.05,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.1,0.11
Profit before tax,0.52,0.45,0.69,0.82,0.9,1.25,1.07,1.34,1.69,1.95,2.81,2.92,2.98
Tax %,17.31,31.11,34.78,28.05,24.44,26.4,27.1,26.12,25.44,25.64,25.62,26.37,25.84
Net Profit,0.43,0.31,0.44,0.58,0.68,0.92,0.78,0.99,1.27,1.45,2.09,2.15,2.21
EPS in Rs,0.18,0.13,0.19,0.25,0.29,0.39,0.33,0.42,0.54,0.62,0.89,0.91,0.94
