,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,10,10,10,10,10,10,10,10,10,10,10,10
Reserves,25,26,27,28,29,33,39,47,54,60,64,72,76
Borrowings,22,18,25,19,12,22,53,42,44,58,66,61,60
Other Liabilities,4,5,3,11,15,37,21,17,13,28,19,22,19
Total Liabilities,60,59,65,68,66,102,123,115,121,155,159,164,165
Fixed Assets,26,26,31,34,33,69,71,73,76,83,83,88,86
CWIP,0,0,0,0,3,0,0,0,0,0,1,0,0
Investments,1,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,33,33,35,34,30,33,52,42,44,71,75,77,78
Total Assets,60,59,65,68,66,102,123,115,121,155,159,164,165
