,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,52.34,52.78,65.6,43.54,58.82,55.32,76.93,59.43,56.67,59.04,67.55,51.48,65.05
Expenses,45.14,50.18,63.72,40.07,54.76,52.27,72.28,56.15,52.33,55.68,59.95,47.8,59.36
Operating Profit,7.2,2.6,1.88,3.47,4.06,3.05,4.65,3.28,4.34,3.36,7.6,3.68,5.69
OPM %,13.76,4.93,2.87,7.97,6.9,5.51,6.04,5.52,7.66,5.69,11.25,7.15,8.75
Other Income,0.05,0.05,0.53,0.11,0.07,0.15,0.14,0.24,0.17,0.09,-0.37,0.19,0.05
Interest,1.21,1.38,0.19,0.91,1.4,0.98,1.49,0.91,1.26,1.13,1.2,1.24,1.18
Depreciation,1.55,0.66,1.5,1.02,1.05,1.05,1.05,1.05,1.18,1.22,1.01,1.14,1.14
Profit before tax,4.49,0.61,0.72,1.65,1.68,1.17,2.25,1.56,2.07,1.1,5.02,1.49,3.42
Tax %,21.6,18.03,51.39,16.97,19.05,23.93,43.11,31.41,17.87,27.27,23.31,28.86,21.64
Net Profit,3.52,0.5,0.35,1.38,1.36,0.88,1.27,1.06,1.7,0.79,3.85,1.06,2.67
EPS in Rs,3.65,0.52,0.36,1.43,1.41,0.91,1.32,1.1,1.76,0.82,3.99,1.1,2.77
