,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,31,41,17,53,69,35,41,102,57,112,77,87
Cash from Investing Activity,-41,-21,-24,-79,-57,-60,-63,-96,-68,-47,-72,-82
Cash from Financing Activity,13,-22,6,28,-9,23,22,-7,6,-55,-9,-4
Net Cash Flow,3,-2,-1,3,3,-2,0,-1,-4,11,-4,1
