,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,205.0,268.0,323.0,211.0,268.0,279.0,321.0,343.0,377.0,361.0,319.0,354.0,381.0
Expenses,178.0,236.0,274.0,194.0,243.0,246.0,283.0,306.0,334.0,320.0,288.0,315.0,335.0
Operating Profit,26.0,33.0,49.0,17.0,24.0,33.0,38.0,37.0,43.0,42.0,32.0,39.0,46.0
OPM %,13.0,12.0,15.0,8.0,9.0,12.0,12.0,11.0,11.0,12.0,10.0,11.0,12.0
Other Income,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Interest,9.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,10.0
Depreciation,12.0,12.0,12.0,13.0,13.0,13.0,14.0,15.0,16.0,16.0,17.0,18.0,18.0
Profit before tax,6.0,13.0,28.0,-3.0,5.0,13.0,18.0,16.0,20.0,18.0,8.0,12.0,19.0
Tax %,6.0,9.0,8.0,-30.0,35.0,10.0,25.0,32.0,25.0,12.0,-23.0,22.0,22.0
Net Profit,5.0,11.0,25.0,-4.0,3.0,12.0,13.0,11.0,15.0,16.0,10.0,9.0,15.0
EPS in Rs,3.8,8.23,18.21,-2.7,1.87,7.53,8.2,6.68,9.52,9.69,6.02,5.89,9.01
