,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18.78,18.78,18.78,18.78,18.78,18.78,18.78,18.78,18.78,18.78,34.58,34.58,34.58
Reserves,48.48,53.06,55.02,49.97,48.77,22.64,24.38,24.73,25.88,25.12,32.93,34.52,33.95
Borrowings,5.23,6.25,13.5,12.78,11.76,1.41,2.09,2.14,4.1,0.13,3.73,10.54,13.24
Other Liabilities,26.21,30.29,10.95,16.22,11.46,18.2,10.77,11.57,13.92,12.63,16.71,17.68,13.11
Total Liabilities,98.7,108.38,98.25,97.75,90.77,61.03,56.02,57.22,62.68,56.66,87.95,97.32,94.88
Fixed Assets,33.38,32.29,40.73,34.06,29.65,19.61,19.3,19.6,19.34,19.23,19.26,25.6,27.74
CWIP,13.27,13.27,13.27,13.27,13.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,6.78
Other Assets,52.05,62.82,44.25,50.42,47.85,41.42,36.72,37.62,43.34,37.43,68.69,64.94,60.36
Total Assets,98.7,108.38,98.25,97.75,90.77,61.03,56.02,57.22,62.68,56.66,87.95,97.32,94.88
