,2021-12-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,73.3,73.3,73.3,73.3,73.3
DIIs,0.0,0.0,0.0,0.0,4.52
Public,26.7,26.71,26.7,26.71,22.18
No. of Shareholders,492.0,487.0,480.0,435.0,324.0
