,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.48,0.3,-0.62,5.48
Cash from Investing Activity,-0.59,-0.1,-0.27,-4.64
Cash from Financing Activity,0.64,-0.36,1.71,-0.56
Net Cash Flow,0.53,-0.15,0.8200000000000001,0.28
