,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.99,8.27,6.27,8.55,6.37,2.21,2.81,1.86,10.0,2.53,2.17,6.92,8.5
Expenses,1.3,1.28,1.53,1.39,1.46,2.22,2.69,7.97,2.26,2.46,12.36,2.65,2.92
Operating Profit,3.69,6.99,4.74,7.16,4.91,-0.01,0.12,-6.11,7.74,0.07,-10.19,4.27,5.58
OPM %,73.95,84.52,75.6,83.74,77.08,-0.45,4.27,-328.49,77.4,2.77,-469.59,61.71,65.65
Other Income,0.23,0.33,0.49,0.16,0.05,0.06,0.16,0.14,0.13,0.16,0.24,0.2,0.25
Interest,0.31,0.19,0.14,0.11,0.18,0.24,0.33,0.35,0.04,0.08,0.09,0.15,0.17
Depreciation,0.18,0.2,0.2,0.15,0.15,0.15,0.16,0.12,0.13,0.13,0.14,0.12,0.12
Profit before tax,3.43,6.93,4.89,7.06,4.63,-0.34,-0.21,-6.44,7.7,0.02,-10.18,4.2,5.54
Tax %,-9.04,27.85,93.46,6.66,22.68,2.94,14.29,4.81,10.39,1150.0,24.85,26.43,21.84
Net Profit,3.73,5.0,0.32,6.6,3.59,-0.33,-0.19,-6.13,6.9,-0.22,-7.65,3.1,4.34
EPS in Rs,3.73,5.0,0.32,6.6,3.59,-0.33,-0.19,-6.13,6.9,-0.22,-7.65,3.1,4.34
