,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,48.0,6,36,42,80,68,79,187,178,145,129
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,48.0,6,36,42,80,68,79,187,178,145,129
Working Capital Days,23.0,-48,-52,-22,29,96,77,225,208,117,132
ROCE %,,40,54,42,40,21,25,0,-9,-6,9
