,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,24.0,23.0,32.0,35.0,26.0,30.0,31.0,38.0,54.0,49.0,42.0,28.0,35.0
Expenses,26.0,26.0,38.0,39.0,31.0,34.0,36.0,39.0,49.0,42.0,37.0,28.0,33.0
Operating Profit,-2.0,-3.0,-6.0,-4.0,-5.0,-4.0,-5.0,-1.0,5.0,7.0,5.0,-1.0,2.0
OPM %,-6.0,-13.0,-19.0,-12.0,-21.0,-14.0,-15.0,-3.0,10.0,14.0,12.0,-2.0,5.0
Other Income,2.0,-49.0,133.0,1.0,1.0,1.0,5.0,1.0,9.0,5.0,1.0,1.0,21.0
Interest,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Profit before tax,-4.0,-56.0,123.0,-5.0,-6.0,-5.0,-2.0,-2.0,12.0,9.0,3.0,-3.0,20.0
Tax %,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,5.0,25.0
Net Profit,-4.0,-56.0,117.0,-5.0,-7.0,-5.0,-1.0,-2.0,12.0,9.0,1.0,-3.0,15.0
EPS in Rs,-5.31,-74.91,156.62,-7.01,-8.74,-6.6,-1.85,-2.59,16.48,12.32,0.76,-3.89,19.59
