,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37
Reserves,0.94,0.95,0.68,0.48,0.17,0.02,0.29,0.43,1.03,1.47,1.78,1.86,2.22
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.7000000000000001,0.8,0.78,0.6000000000000001,1.04,0.74,1.43,1.14,2.14,1.92,4.52,2.02,2.22
Total Liabilities,7.01,7.12,6.83,6.45,6.58,6.13,7.09,6.96,8.54,8.76,11.67,9.25,9.81
Fixed Assets,1.12,1.62,1.37,2.17,1.93,1.75,1.81,1.62,1.7000000000000002,1.8,1.75,1.5,1.47
CWIP,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
Investments,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,5.69,5.3,4.67,4.28,4.65,4.38,5.28,5.34,6.67,6.96,9.92,7.75,8.34
Total Assets,7.01,7.12,6.83,6.45,6.58,6.13,7.09,6.96,8.54,8.76,11.67,9.25,9.81
